query_id,user_id,role,department,database_name,table_name,query_type,query_text,rows_accessed,execution_time_ms,timestamp,hour,day_of_week,weekend_access,source_ip,country,device_type,sensitive_table,download_size_mb,failed_query_attempts,query_frequency_last_hour,database_sensitivity,privileged_user,behavior_anomaly_score,risk_label
QRY060935,USR01189,DBA,Finance,AuditDB,customers,SELECT,SELECT * FROM customers,246607,7473,2026-01-18 14:55:04,17,Friday,False,57.30.24.201,Russia,Tablet,True,797.54,10,99,HIGH,True,332.91,HIGH
QRY060936,USR00391,Developer,Operations,CustomerDB,inventory,INSERT,INSERT INTO inventory VALUES (...),896,421,2026-04-22 08:30:53,6,Saturday,True,183.157.116.106,India,Windows Laptop,False,4.76,0,8,CRITICAL,False,12.57,LOW
QRY060937,USR00948,DBA,Operations,FinanceDB,products,SELECT,SELECT * FROM products,6124,662,2026-05-18 07:12:03,15,Saturday,True,73.102.145.122,India,Mobile,False,60.31,2,13,LOW,True,42.14,MEDIUM
QRY060938,USR00220,Admin,Operations,CustomerDB,logs,SELECT,SELECT * FROM logs,65,205,2026-06-02 16:29:48,22,Friday,False,60.63.253.86,India,Tablet,False,0.67,0,1,HIGH,True,1.57,LOW
QRY060939,USR00831,SecurityAnalyst,Finance,CustomerDB,tickets,SELECT,SELECT * FROM tickets,111,50,2026-01-22 22:26:15,17,Wednesday,False,217.241.143.228,India,Linux Workstation,False,8.4,0,10,MEDIUM,False,15.85,LOW
QRY060940,USR00697,SecurityAnalyst,Security,CustomerDB,products,UPDATE,UPDATE products SET status='active',668,324,2026-04-21 20:45:33,16,Thursday,False,107.173.118.85,India,MacBook,False,4.9,1,6,MEDIUM,False,17.56,LOW
QRY060941,USR00306,Developer,Finance,PayrollDB,attendance,SELECT,SELECT * FROM attendance,732,336,2026-04-18 11:31:29,22,Wednesday,False,120.197.251.248,India,Linux Workstation,False,7.55,1,6,LOW,False,17.83,LOW
QRY060942,USR00868,DBA,HR,PayrollDB,tickets,INSERT,INSERT INTO tickets VALUES (...),901,215,2026-02-18 04:12:53,12,Tuesday,False,158.64.174.135,India,Windows Laptop,False,6.44,0,4,MEDIUM,True,6.73,LOW
QRY060943,USR00740,Developer,Finance,HRDB,products,INSERT,INSERT INTO products VALUES (...),968,207,2026-05-06 15:31:44,1,Monday,False,68.159.100.43,India,Mobile,False,8.11,0,6,LOW,False,9.91,LOW
QRY060944,USR00513,Admin,Operations,AuditDB,inventory,SELECT,SELECT * FROM inventory,967,150,2026-06-06 00:52:59,12,Tuesday,False,123.93.98.187,India,Linux Workstation,False,3.68,1,3,HIGH,True,12.96,LOW
QRY060945,USR00358,Admin,Operations,PayrollDB,products,UPDATE,UPDATE products SET status='active',972,344,2026-02-10 01:44:30,2,Sunday,True,29.73.4.203,India,Linux Workstation,False,3.5,1,8,CRITICAL,True,20.45,LOW
QRY060946,USR01146,Manager,Security,AuditDB,attendance,INSERT,INSERT INTO attendance VALUES (...),782,160,2026-06-19 00:52:09,17,Monday,False,110.157.116.1,India,Tablet,False,2.27,1,4,HIGH,False,14.31,LOW
QRY060947,USR00796,Manager,IT,CustomerDB,inventory,INSERT,INSERT INTO inventory VALUES (...),37,42,2026-01-15 14:47:40,22,Monday,False,105.153.217.112,India,Tablet,False,6.89,1,8,MEDIUM,False,20.69,LOW
QRY060948,USR00781,SecurityAnalyst,HR,PayrollDB,logs,UPDATE,UPDATE logs SET status='active',362,236,2026-04-10 15:52:10,14,Tuesday,False,143.15.242.28,India,Tablet,False,2.69,0,1,CRITICAL,False,1.81,LOW
QRY060949,USR00856,SecurityAnalyst,Security,CustomerDB,products,SELECT,SELECT * FROM products,13305,509,2026-04-10 22:46:54,17,Tuesday,False,14.184.147.131,Brazil,Mobile,False,61.29,2,23,CRITICAL,False,57.96,MEDIUM
QRY060950,USR00794,Developer,Operations,FinanceDB,inventory,INSERT,INSERT INTO inventory VALUES (...),880,469,2026-02-12 23:37:12,11,Friday,False,80.224.115.113,India,Windows Laptop,False,9.87,1,5,MEDIUM,False,16.57,LOW
QRY060951,USR01065,Admin,Operations,CustomerDB,customers,DELETE,DELETE FROM customers,553189,7676,2026-03-22 07:34:54,23,Friday,False,73.153.85.97,Netherlands,Tablet,True,160.0,8,97,MEDIUM,True,280.82,HIGH
QRY060952,USR00834,Manager,Finance,AuditDB,tickets,SELECT,SELECT * FROM tickets,36515,700,2026-03-19 09:48:29,2,Wednesday,False,129.60.51.7,Germany,Mobile,False,93.86,1,21,MEDIUM,False,52.54,MEDIUM
QRY060953,USR00687,SecurityAnalyst,Finance,CustomerDB,tickets,INSERT,INSERT INTO tickets VALUES (...),790,56,2026-01-24 02:42:44,17,Tuesday,False,125.115.59.173,India,Mobile,False,7.63,1,4,LOW,False,14.84,LOW
QRY060954,USR00733,SecurityAnalyst,IT,AuditDB,bank_accounts,SELECT,SELECT * FROM bank_accounts,2485,1115,2026-04-26 08:45:34,5,Friday,False,192.240.177.54,Germany,Linux Workstation,True,59.47,1,30,MEDIUM,False,59.2,MEDIUM
QRY060955,USR00633,SecurityAnalyst,HR,CustomerDB,tickets,SELECT,SELECT * FROM tickets,414,256,2026-06-07 22:56:11,4,Thursday,False,155.244.199.207,India,Tablet,False,7.29,1,9,CRITICAL,False,22.27,LOW
QRY060956,USR00803,Developer,IT,CustomerDB,products,SELECT,SELECT * FROM products,841,210,2026-03-30 10:43:47,13,Wednesday,False,66.221.176.54,India,Linux Workstation,False,7.42,1,10,HIGH,False,23.83,LOW
QRY060957,USR00587,Developer,Finance,CustomerDB,inventory,UPDATE,UPDATE inventory SET status='active',964,385,2026-04-29 03:50:41,14,Monday,False,124.124.163.119,India,Windows Laptop,False,2.16,0,3,HIGH,False,4.81,LOW
QRY060958,USR00317,Developer,Operations,AuditDB,credit_cards,DELETE,DELETE FROM credit_cards,767766,6442,2026-01-12 20:00:38,15,Monday,False,175.3.235.108,Brazil,Tablet,True,202.36,6,66,MEDIUM,False,244.01,HIGH
QRY060959,USR00993,SecurityAnalyst,Operations,FinanceDB,attendance,UPDATE,UPDATE attendance SET status='active',873,212,2026-02-02 09:30:21,13,Wednesday,False,130.63.104.133,India,MacBook,False,8.12,0,5,LOW,False,8.4,LOW
QRY060960,USR00636,Manager,Finance,AuditDB,products,INSERT,INSERT INTO products VALUES (...),94,189,2026-04-26 10:26:14,1,Thursday,False,170.66.177.22,India,Mobile,False,2.08,1,10,LOW,False,23.22,LOW
QRY060961,USR00150,DBA,Finance,CustomerDB,employees,SELECT,SELECT * FROM employees,865345,14904,2026-03-30 03:18:14,13,Wednesday,False,92.9.130.43,Russia,Windows Laptop,True,896.12,8,96,LOW,True,384.15,HIGH
QRY060962,USR00307,Developer,IT,CustomerDB,tickets,INSERT,INSERT INTO tickets VALUES (...),664,400,2026-05-26 19:44:16,22,Thursday,False,27.129.53.49,India,MacBook,False,6.23,0,1,MEDIUM,False,2.19,LOW
QRY060963,USR00271,Manager,Security,AuditDB,attendance,SELECT,SELECT * FROM attendance,273,285,2026-05-20 13:00:39,16,Saturday,True,123.133.196.231,India,Linux Workstation,False,9.89,1,2,MEDIUM,False,12.02,LOW
QRY060964,USR00016,Developer,Security,HRDB,credit_cards,DELETE,DELETE FROM credit_cards,699073,13407,2026-02-26 21:59:47,15,Monday,False,34.229.10.45,Germany,Mobile,True,573.96,8,44,HIGH,False,257.3,HIGH
QRY060965,USR00601,Manager,Operations,PayrollDB,attendance,INSERT,INSERT INTO attendance VALUES (...),866,264,2026-05-16 23:33:52,20,Sunday,True,20.223.210.222,India,Windows Laptop,False,1.69,1,1,HIGH,False,9.76,LOW
QRY060966,USR00838,Admin,Security,HRDB,products,UPDATE,UPDATE products SET status='active',35147,1381,2026-01-20 21:19:50,7,Monday,False,171.51.192.31,Germany,Linux Workstation,False,42.23,2,16,MEDIUM,True,47.74,MEDIUM
QRY060967,USR00165,Admin,Security,CustomerDB,logs,INSERT,INSERT INTO logs VALUES (...),22,419,2026-01-15 10:03:44,18,Tuesday,False,217.228.169.66,India,MacBook,False,6.09,0,6,LOW,True,9.61,LOW
QRY060968,USR00064,DBA,Security,CustomerDB,logs,UPDATE,UPDATE logs SET status='active',739,277,2026-05-06 21:08:23,3,Tuesday,False,34.213.165.217,India,Linux Workstation,False,3.66,1,3,CRITICAL,True,12.94,LOW
QRY060969,USR00662,SecurityAnalyst,HR,AuditDB,products,SELECT,SELECT * FROM products,20085,732,2026-02-05 14:41:12,7,Saturday,True,113.23.162.204,Brazil,Linux Workstation,False,34.33,1,17,CRITICAL,False,38.94,MEDIUM
QRY060970,USR00170,DBA,Security,FinanceDB,credit_cards,UPDATE,UPDATE credit_cards SET status='active',17381,2559,2026-03-28 20:09:35,1,Friday,False,16.247.178.255,Germany,MacBook,True,67.03,2,10,LOW,True,39.44,MEDIUM
QRY060971,USR00555,SecurityAnalyst,Security,AuditDB,employees,SELECT,SELECT * FROM employees,23990,516,2026-01-21 09:39:39,19,Friday,False,43.51.247.237,India,Windows Laptop,True,21.3,3,23,CRITICAL,False,63.03,MEDIUM
QRY060972,USR00177,Manager,Finance,FinanceDB,salary,SELECT,SELECT * FROM salary,20372,2483,2026-04-12 08:18:52,11,Thursday,False,112.117.66.58,Brazil,Windows Laptop,True,80.98,1,16,MEDIUM,False,42.14,MEDIUM
QRY060973,USR00562,SecurityAnalyst,HR,AuditDB,attendance,SELECT,SELECT * FROM attendance,38213,1926,2026-05-06 14:22:24,19,Sunday,True,69.145.195.25,Germany,MacBook,False,39.49,2,21,HIGH,False,55.27,MEDIUM
QRY060974,USR00890,Admin,HR,FinanceDB,products,UPDATE,UPDATE products SET status='active',132,80,2026-05-27 10:55:51,19,Thursday,False,41.41.239.230,India,Linux Workstation,False,6.16,1,10,HIGH,True,23.63,LOW
QRY060975,USR00429,SecurityAnalyst,Finance,AuditDB,attendance,SELECT,SELECT * FROM attendance,17448,2371,2026-04-26 09:00:46,6,Wednesday,False,193.184.153.161,Brazil,Windows Laptop,False,18.09,1,10,CRITICAL,False,26.55,MEDIUM
QRY060976,USR00101,Manager,IT,AuditDB,products,SELECT,SELECT * FROM products,412,268,2026-06-19 15:22:29,23,Tuesday,False,198.69.181.9,India,Tablet,False,9.65,1,9,MEDIUM,False,22.51,LOW
QRY060977,USR01015,DBA,Operations,PayrollDB,products,SELECT,SELECT * FROM products,904,241,2026-02-12 12:31:52,15,Wednesday,False,116.96.112.142,India,Mobile,False,3.75,0,6,MEDIUM,True,9.47,LOW
QRY060978,USR01182,SecurityAnalyst,HR,HRDB,inventory,SELECT,SELECT * FROM inventory,396,120,2026-04-28 13:06:07,6,Friday,False,184.30.159.26,India,Tablet,False,0.35,1,5,HIGH,False,15.57,LOW
QRY060979,USR00545,Developer,IT,CustomerDB,products,UPDATE,UPDATE products SET status='active',736,55,2026-06-18 23:14:14,11,Tuesday,False,18.113.84.226,India,Mobile,False,9.49,0,9,CRITICAL,False,14.52,LOW
QRY060980,USR00583,DBA,Finance,HRDB,bank_accounts,DELETE,DELETE FROM bank_accounts,501784,13013,2026-04-10 06:30:26,23,Thursday,False,62.98.165.65,Germany,Tablet,True,656.73,6,47,LOW,True,234.35,HIGH
QRY060981,USR00111,Manager,Operations,FinanceDB,inventory,INSERT,INSERT INTO inventory VALUES (...),196,391,2026-05-08 23:29:11,12,Thursday,False,189.243.248.175,India,Tablet,False,0.1,0,3,CRITICAL,False,4.53,LOW
QRY060982,USR00747,Manager,Operations,CustomerDB,products,UPDATE,UPDATE products SET status='active',866,372,2026-05-21 08:14:10,6,Friday,False,92.136.156.171,India,Mobile,False,8.98,1,6,HIGH,False,17.98,LOW
QRY060983,USR00117,DBA,IT,HRDB,logs,SELECT,SELECT * FROM logs,109,180,2026-03-15 23:04:11,20,Tuesday,False,4.237.127.241,India,Linux Workstation,False,7.56,1,4,CRITICAL,True,14.77,LOW
QRY060984,USR00341,SecurityAnalyst,IT,CustomerDB,logs,SELECT,SELECT * FROM logs,6254,1667,2026-04-02 07:11:16,12,Sunday,True,104.143.205.164,Brazil,Tablet,False,73.66,1,29,HIGH,False,59.49,MEDIUM
QRY060985,USR00318,DBA,HR,AuditDB,products,INSERT,INSERT INTO products VALUES (...),894,195,2026-02-10 15:01:58,3,Tuesday,False,196.30.148.190,India,Mobile,False,7.59,1,6,HIGH,True,17.85,LOW
QRY060986,USR00770,SecurityAnalyst,Security,CustomerDB,products,SELECT,SELECT * FROM products,563,77,2026-02-13 04:48:47,19,Monday,False,71.172.51.85,India,Tablet,False,4.81,0,10,MEDIUM,False,15.54,LOW
QRY060987,USR00879,Developer,Security,CustomerDB,credit_cards,UPDATE,UPDATE credit_cards SET status='active',19180,2363,2026-01-31 17:35:12,6,Saturday,True,152.139.102.213,Germany,Windows Laptop,True,79.01,1,17,HIGH,False,43.32,MEDIUM
QRY060988,USR00336,Developer,Security,CustomerDB,attendance,UPDATE,UPDATE attendance SET status='active',452,77,2026-05-30 09:53:32,7,Friday,False,139.88.14.50,India,MacBook,False,8.1,1,9,HIGH,False,22.36,LOW
QRY060989,USR00514,Developer,IT,CustomerDB,attendance,UPDATE,UPDATE attendance SET status='active',4504,1737,2026-02-16 02:37:15,3,Tuesday,False,87.167.216.255,Brazil,Tablet,False,22.91,3,18,HIGH,False,53.74,MEDIUM
QRY060990,USR00845,Developer,HR,CustomerDB,tickets,INSERT,INSERT INTO tickets VALUES (...),459,202,2026-02-05 17:40:47,0,Monday,False,43.90.13.72,India,Mobile,False,6.7,0,7,LOW,False,11.22,LOW
QRY060991,USR00175,SecurityAnalyst,Finance,AuditDB,attendance,INSERT,INSERT INTO attendance VALUES (...),518,459,2026-04-20 01:05:46,21,Monday,False,50.93.243.218,India,MacBook,False,1.25,1,6,LOW,False,17.18,LOW
QRY060992,USR00329,Admin,IT,AuditDB,tickets,SELECT,SELECT * FROM tickets,759,59,2026-05-07 16:33:25,12,Sunday,True,212.225.223.79,India,Mobile,False,0.56,1,7,LOW,True,18.63,LOW
QRY060993,USR00501,DBA,Operations,CustomerDB,salary,UPDATE,UPDATE salary SET status='active',29528,2234,2026-01-10 14:07:00,13,Tuesday,False,47.88.37.62,Germany,Mobile,True,96.51,1,21,LOW,True,52.1,MEDIUM
QRY060994,USR00933,SecurityAnalyst,HR,PayrollDB,tickets,INSERT,INSERT INTO tickets VALUES (...),944,482,2026-03-22 16:51:36,22,Monday,False,19.197.194.187,India,Windows Laptop,False,7.38,1,7,LOW,False,19.33,LOW
QRY060995,USR00120,Developer,IT,HRDB,tickets,UPDATE,UPDATE tickets SET status='active',390,43,2026-03-28 17:24:14,16,Saturday,True,62.168.70.174,India,MacBook,False,3.42,1,9,LOW,False,21.88,LOW
QRY060996,USR00986,Developer,Security,FinanceDB,tickets,INSERT,INSERT INTO tickets VALUES (...),710,20,2026-03-23 21:04:03,4,Tuesday,False,18.101.230.190,India,Mobile,False,1.07,0,7,HIGH,False,10.68,LOW
QRY060997,USR00986,Manager,IT,AuditDB,credit_cards,UPDATE,UPDATE credit_cards SET status='active',34990,2284,2026-02-13 07:58:34,16,Saturday,True,65.97.199.68,India,Windows Laptop,True,71.26,1,10,HIGH,False,33.62,MEDIUM
QRY060998,USR01163,Manager,IT,CustomerDB,inventory,UPDATE,UPDATE inventory SET status='active',744,64,2026-03-28 11:38:28,1,Friday,False,149.216.157.254,India,MacBook,False,7.09,0,6,CRITICAL,False,9.78,LOW
QRY060999,USR00051,DBA,HR,CustomerDB,attendance,INSERT,INSERT INTO attendance VALUES (...),400,144,2026-05-29 10:20:25,7,Sunday,True,157.165.115.214,India,Linux Workstation,False,1.04,0,4,MEDIUM,True,6.14,LOW
QRY061000,USR00876,Admin,Operations,PayrollDB,inventory,UPDATE,UPDATE inventory SET status='active',320,288,2026-05-19 22:08:12,3,Sunday,True,18.92.140.127,India,MacBook,False,5.05,1,1,CRITICAL,True,10.04,LOW
QRY061001,USR00012,Admin,Finance,HRDB,tickets,UPDATE,UPDATE tickets SET status='active',267,196,2026-02-23 21:54:04,18,Sunday,True,2.77.247.218,India,Linux Workstation,False,8.67,1,9,HIGH,True,22.39,LOW
QRY061002,USR00031,DBA,HR,CustomerDB,employees,SELECT,SELECT * FROM employees,179748,10535,2026-06-17 08:15:47,16,Tuesday,False,81.22.226.38,Netherlands,Tablet,True,276.97,9,31,LOW,True,164.17,HIGH
QRY061003,USR01130,SecurityAnalyst,Security,FinanceDB,salary,SELECT,SELECT * FROM salary,5012,2698,2026-02-16 17:44:08,6,Thursday,False,74.9.101.140,India,Tablet,True,86.82,1,19,CRITICAL,False,45.68,MEDIUM
QRY061004,USR01005,Admin,HR,CustomerDB,logs,INSERT,INSERT INTO logs VALUES (...),770,81,2026-01-11 14:53:06,8,Tuesday,False,150.50.142.98,India,Tablet,False,7.38,0,6,HIGH,True,9.81,LOW
QRY061005,USR00569,SecurityAnalyst,Security,HRDB,logs,INSERT,INSERT INTO logs VALUES (...),781,383,2026-04-30 18:34:22,23,Sunday,True,42.149.151.142,India,Tablet,False,5.21,1,9,MEDIUM,False,22.1,LOW
QRY061006,USR01021,Developer,Finance,CustomerDB,employees,UPDATE,UPDATE employees SET status='active',14641,2778,2026-05-14 19:08:28,13,Friday,False,72.78.175.77,Brazil,Windows Laptop,True,91.88,2,22,HIGH,False,59.65,MEDIUM
QRY061007,USR00723,DBA,Security,CustomerDB,inventory,UPDATE,UPDATE inventory SET status='active',38656,2760,2026-03-06 01:03:27,6,Tuesday,False,58.235.191.79,Brazil,Linux Workstation,False,81.32,2,14,CRITICAL,True,49.0,MEDIUM
QRY061008,USR00891,Admin,HR,HRDB,products,INSERT,INSERT INTO products VALUES (...),982,479,2026-01-30 07:07:55,11,Saturday,True,129.190.51.246,India,Windows Laptop,False,5.34,1,2,MEDIUM,True,11.63,LOW
QRY061009,USR00859,Manager,HR,FinanceDB,inventory,SELECT,SELECT * FROM inventory,676,423,2026-03-13 16:03:36,12,Friday,False,61.100.54.200,India,MacBook,False,8.8,1,2,HIGH,False,11.95,LOW
QRY061010,USR00833,SecurityAnalyst,Security,PayrollDB,attendance,SELECT,SELECT * FROM attendance,740,310,2026-05-02 11:52:12,18,Friday,False,67.38.69.200,India,Windows Laptop,False,7.78,1,6,HIGH,False,17.85,LOW
QRY061011,USR00451,DBA,Operations,HRDB,products,SELECT,SELECT * FROM products,484,195,2026-02-02 20:11:58,10,Sunday,True,118.15.68.177,India,Tablet,False,2.14,0,9,LOW,True,13.76,LOW
QRY061012,USR00412,SecurityAnalyst,Operations,HRDB,products,INSERT,INSERT INTO products VALUES (...),217,382,2026-03-23 22:21:14,2,Tuesday,False,92.105.185.192,India,Linux Workstation,False,0.46,1,4,MEDIUM,False,14.07,LOW
QRY061013,USR01170,Admin,Operations,HRDB,credit_cards,SELECT,SELECT * FROM credit_cards,742288,6049,2026-03-10 10:59:40,23,Wednesday,False,65.172.10.71,Brazil,Tablet,True,389.25,8,79,CRITICAL,True,295.65,HIGH
QRY061014,USR00999,Admin,HR,PayrollDB,credit_cards,UPDATE,UPDATE credit_cards SET status='active',26876,2452,2026-06-06 23:30:01,0,Wednesday,False,51.10.158.253,Brazil,MacBook,True,21.1,3,10,HIGH,True,43.8,MEDIUM
QRY061015,USR00216,Manager,HR,PayrollDB,attendance,INSERT,INSERT INTO attendance VALUES (...),811,433,2026-02-04 21:35:51,4,Monday,False,104.27.221.19,India,Mobile,False,1.12,0,10,HIGH,False,15.19,LOW
QRY061016,USR00731,Developer,Operations,CustomerDB,tickets,SELECT,SELECT * FROM tickets,162,312,2026-01-27 22:38:00,13,Saturday,True,56.154.102.216,India,Linux Workstation,False,2.13,1,2,LOW,False,11.23,LOW
QRY061017,USR00278,Manager,Security,PayrollDB,inventory,UPDATE,UPDATE inventory SET status='active',670,105,2026-02-25 14:24:54,18,Sunday,True,105.150.8.241,India,Linux Workstation,False,7.9,0,2,CRITICAL,False,3.86,LOW
QRY061018,USR00235,Developer,Security,FinanceDB,tickets,INSERT,INSERT INTO tickets VALUES (...),209,466,2026-05-05 09:37:43,11,Wednesday,False,41.183.44.63,India,Mobile,False,3.57,0,7,HIGH,False,10.88,LOW
QRY061019,USR00309,Manager,IT,PayrollDB,inventory,UPDATE,UPDATE inventory SET status='active',789,390,2026-01-19 12:46:47,19,Saturday,True,201.161.21.47,India,Tablet,False,7.74,1,2,LOW,False,11.85,LOW
QRY061020,USR00433,Developer,HR,FinanceDB,tickets,SELECT,SELECT * FROM tickets,272,381,2026-05-23 04:57:36,9,Saturday,True,126.221.52.147,India,Mobile,False,2.79,1,2,LOW,False,11.31,LOW
QRY061021,USR00139,Admin,Finance,HRDB,tickets,UPDATE,UPDATE tickets SET status='active',737,141,2026-02-20 21:57:05,7,Wednesday,False,73.35.180.185,India,Mobile,False,8.64,1,5,HIGH,True,16.44,LOW
QRY061022,USR00925,Manager,IT,AuditDB,inventory,SELECT,SELECT * FROM inventory,123,281,2026-06-04 01:57:43,16,Friday,False,187.64.25.246,India,MacBook,False,1.53,1,9,LOW,False,21.67,LOW
QRY061023,USR01176,DBA,Security,CustomerDB,products,UPDATE,UPDATE products SET status='active',370,51,2026-02-28 13:04:33,21,Tuesday,False,32.196.113.223,India,MacBook,False,8.95,0,6,HIGH,True,9.93,LOW
QRY061024,USR01044,DBA,HR,CustomerDB,inventory,SELECT,SELECT * FROM inventory,868,233,2026-06-03 09:17:14,6,Friday,False,155.100.178.120,India,Windows Laptop,False,7.63,0,3,LOW,True,5.35,LOW
QRY061025,USR00074,Developer,Operations,HRDB,logs,UPDATE,UPDATE logs SET status='active',147,192,2026-04-27 22:42:07,0,Thursday,False,196.212.13.14,India,Windows Laptop,False,2.79,1,10,MEDIUM,False,23.29,LOW
QRY061026,USR01196,SecurityAnalyst,Operations,CustomerDB,customers,DELETE,DELETE FROM customers,873056,5653,2026-06-17 21:15:14,13,Monday,False,219.34.247.162,Brazil,Linux Workstation,True,276.27,7,83,LOW,False,295.43,HIGH
QRY061027,USR01119,SecurityAnalyst,IT,AuditDB,products,SELECT,SELECT * FROM products,972,125,2026-05-17 22:32:40,11,Tuesday,False,115.207.211.59,India,Windows Laptop,False,1.22,1,2,LOW,False,11.22,LOW
QRY061028,USR00738,Developer,Security,CustomerDB,attendance,INSERT,INSERT INTO attendance VALUES (...),375,126,2026-04-16 04:59:15,8,Monday,False,194.112.217.151,India,MacBook,False,4.27,0,3,HIGH,False,4.96,LOW
QRY061029,USR00320,Manager,Operations,CustomerDB,salary,DELETE,DELETE FROM salary,291415,4861,2026-03-10 11:58:16,23,Monday,False,163.79.191.59,Brazil,Linux Workstation,True,673.91,7,37,MEDIUM,False,208.03,HIGH
QRY061030,USR00709,SecurityAnalyst,Security,HRDB,inventory,UPDATE,UPDATE inventory SET status='active',14572,1607,2026-01-17 07:56:10,17,Sunday,True,131.85.188.226,India,Windows Laptop,False,72.05,1,20,HIGH,False,46.66,MEDIUM
QRY061031,USR00482,Developer,Security,AuditDB,inventory,INSERT,INSERT INTO inventory VALUES (...),498,494,2026-05-06 23:00:10,18,Sunday,True,100.186.172.39,India,Linux Workstation,False,6.26,1,1,LOW,False,10.18,LOW
QRY061032,USR00045,Developer,Security,PayrollDB,customers,SELECT,SELECT * FROM customers,302147,14899,2026-02-03 17:26:06,16,Wednesday,False,98.175.111.24,Russia,Mobile,True,575.31,3,78,CRITICAL,False,228.75,HIGH
QRY061033,USR00035,Manager,Operations,HRDB,inventory,UPDATE,UPDATE inventory SET status='active',667,60,2026-06-12 06:04:47,1,Friday,False,49.152.35.213,India,Mobile,False,0.39,1,8,MEDIUM,False,20.11,LOW
QRY061034,USR00486,Admin,Operations,HRDB,logs,UPDATE,UPDATE logs SET status='active',326,53,2026-01-13 00:14:37,3,Saturday,True,36.138.149.27,India,Linux Workstation,False,6.87,0,4,LOW,True,6.72,LOW
QRY061035,USR00686,Admin,Finance,PayrollDB,logs,UPDATE,UPDATE logs SET status='active',397,285,2026-01-18 08:17:44,20,Tuesday,False,221.190.30.134,India,MacBook,False,1.67,1,5,CRITICAL,True,15.71,LOW
QRY061036,USR00464,Developer,HR,PayrollDB,salary,UPDATE,UPDATE salary SET status='active',39235,602,2026-06-11 02:35:49,21,Wednesday,False,205.61.161.218,India,Tablet,True,92.67,3,16,HIGH,False,61.19,MEDIUM
QRY061037,USR00373,Manager,Operations,PayrollDB,logs,SELECT,SELECT * FROM logs,641,414,2026-05-24 08:16:54,19,Sunday,True,166.156.58.81,India,MacBook,False,4.84,0,6,CRITICAL,False,9.55,LOW
QRY061038,USR00842,DBA,Operations,HRDB,logs,INSERT,INSERT INTO logs VALUES (...),416,392,2026-03-04 06:44:22,4,Sunday,True,159.115.73.108,India,Windows Laptop,False,1.47,0,5,CRITICAL,True,7.69,LOW
